#
#
# US Geological Survey
# retrieved: 2023-03-18 11:59:25 EDT
# URL: https://nwis.waterdata.usgs.gov/nwis/current
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#
#
# query started 2023-03-18 11:59:25 EDT
#
# there are 2950 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd
USGS	08080910	White Rv Res nr Spur, TX	33.45786654	-101.08402800	F	NAD83
USGS	08082700	Millers Ck nr Munday, TX	33.32926607	-99.46508250	F	NAD83
USGS	08082900	N Elm Ck nr Throckmorton, TX	33.18135000	-99.36970830	1	NAD83
USGS	08083240	Clear Fk Brazos Rv at Hwy 83 nr Hawley, TX	32.59850000	-99.81455560	S	NAD83
USGS	08083280	Elm Ck at FM 89 nr Buffalo Gap, TX	32.27519444	-99.83572220	S	NAD83
USGS	08083430	Elm Ck at Abilene, TX	32.50730556	-99.74102780	5	NAD83
USGS	08084200	Clear Fk Brazos Rv at Lueders, TX	32.79500000	-99.60569440	1	NAD83
USGS	08084800	California Ck nr Stamford, TX	32.93094435	-99.64258800	F	NAD83
USGS	08085500	Clear Fk Brazos Rv at Ft Griffin, TX	32.93297778	-99.21538890	H	NAD83
USGS	08087300	Clear Fk Brazos Rv at Eliasville, TX	32.96068333	-98.76676940	5	NAD83
USGS	08088000	Brazos Rv nr South Bend, TX	33.02428377	-98.64394810	F	NAD83
USGS	08088430	Rock Ck at Rock Ck Rd nr Bryson, TX	33.04351667	-98.40840830	5	NAD83
USGS	08088470	Cedar Ck at FM 3253 nr Caddo, TX	32.85163889	-98.66176110	5	NAD83
USGS	08088500	Possum Kingdom Lk nr Graford, TX	32.87234474	-98.42588600	F	NAD83
USGS	08089000	Brazos Rv nr Palo Pinto, TX	32.86262360	-98.30254920	F	NAD83
USGS	08090800	Brazos Rv nr Dennis, TX	32.61568907	-97.92587030	F	NAD83
USGS	08090830	Kickapoo Ck at FM 1189 nr Dennis, TX	32.58659444	-97.91995830	5	NAD83
USGS	08090900	Lk Granbury nr Granbury, TX	32.37430720	-97.68919310	F	NAD83
USGS	08091000	Brazos Rv nr Glen Rose, TX	32.25903188	-97.70252680	S	NAD83
USGS	08091500	Paluxy Rv at Glen Rose, TX	32.23153166	-97.77725120	F	NAD83
USGS	08092000	Nolan Rv at Blum, TX	32.15070534	-97.40279400	F	NAD83
USGS	08093350	Aquilla Lk abv Aquilla, TX	31.89988054	-97.20278560	F	NAD83
USGS	08093360	Aquilla Ck abv Aquilla, TX	31.89543620	-97.20306340	F	NAD83
USGS	08095000	N Bosque Rv nr Clifton, TX	31.78599100	-97.56807480	F	NAD83
USGS	08095200	N Bosque Rv at Valley Mills, TX	31.66960575	-97.46946020	F	NAD83
USGS	08095300	Middle Bosque Rv nr McGregor, TX	31.50933179	-97.36584500	F	NAD83
USGS	08095400	Hog Ck nr Crawford, TX	31.55571990	-97.35640040	F	NAD83
USGS	08095550	Waco Lk nr Waco, TX	31.57960968	-97.19778320	F	NAD83
USGS	08098290	Brazos Rv nr Highbank, TX	31.13407098	-96.82498260	F	NAD83
USGS	08098450	Brazos Rv at FM 485 near Hearne, TX	30.86508333	-96.69516670	5	NAD83
USGS	08099000	Leon Res nr Ranger, TX	32.36374406	-98.67561290	F	NAD83
USGS	08099300	Sabana Rv nr De Leon, TX	32.11402957	-98.60560670	F	NAD83
USGS	08099382	Copperas Ck at FM 2247 nr Comanche, TX	32.04902778	-98.64605560	1	NAD83
USGS	08099500	Leon Rv nr Hasse, TX	31.95792350	-98.45921160	F	NAD83
USGS	08100000	Leon Rv nr Hamilton, TX	31.78876325	-98.12142380	F	NAD83
USGS	08100500	Leon Rv at Gatesville, TX	31.43472220	-97.75833330	5	NAD83
USGS	08100630	Henson Ck at W Range Rd nr Gatesville, TX	31.32322500	-97.75766390	S	NAD83
USGS	08101000	Cowhouse Ck at Pidcoke, TX	31.28489020	-97.88502440	S	NAD83
USGS	08101200	Cowhouse Ck at Old Georgetown Rd nr Ft Hood, TX	31.24878889	-97.83784720	S	NAD83
USGS	08101300	Cowhouse Ck at W Range Rd nr Fort Hood, TX	31.21499444	-97.79419440	S	NAD83
USGS	08101310	House Ck at Old Georgetown Rd nr Ft Hood, TX	31.16493889	-97.87819440	S	NAD83
USGS	08101330	Clear Ck at Ft Hood, TX	31.12927778	-97.81813890	5	NAD83
USGS	08101340	House Ck at W Range Rd nr Ft Hood, TX	31.18553056	-97.80871670	S	NAD83
USGS	08102000	Belton Lk nr Belton, TX	31.10628916	-97.47473220	F	NAD83
USGS	08102850	Lampasas Rv at US-281 nr Adamsville, TX	31.29350556	-98.16923060	S	NAD83
USGS	08103800	Lampasas Rv nr Kempner, TX	31.07934030	-98.01669190	F	NAD83
USGS	08103940	Lampasas Rv at Ding Dong, TX	30.97252778	-97.77852780	S	NAD83
USGS	08104050	Stillhouse Hollow Lk nr Belton, TX	31.02240287	-97.53278830	F	NAD83
USGS	08104500	Little Rv nr Little River, TX	30.96657230	-97.34611300	F	NAD83
USGS	08104650	Lk Georgetown nr Georgetown, TX	30.66769210	-97.72751100	F	NAD83
USGS	08104900	S Fk San Gabriel Rv at Georgetown, TX	30.62574990	-97.69112040	F	NAD83
USGS	08105095	Berry Ck at Airport Rd nr Georgetown, TX	30.70324685	-97.66639850	F	NAD83
USGS	08105600	Granger Lk nr Granger, TX	30.69297237	-97.32638660	F	NAD83
USGS	08105872	Brushy Ck at Cedar Park, TX	30.52518056	-97.74999170	5	NAD83
USGS	08106050	Brushy Ck at FM 619 nr Taylor, TX	30.51958333	-97.33844720	S	NAD83
USGS	08106500	Little Rv nr Cameron, TX	30.83519047	-96.94665120	F	NAD83
USGS	08107950	N Elm Ck at Rosebud Rd nr Meeks, TX	31.01306944	-97.11008330	5	NAD83
USGS	08108780	Little Brazos Rv at FM 485 nr Hearne, TX	30.87944444	-96.64027780	5	NAD83
USGS	08109700	Middle Yegua Ck nr Dime Box, TX	30.33937764	-96.90470370	F	NAD83
USGS	08109800	E Yegua Ck nr Dime Box, TX	30.40743105	-96.81747910	F	NAD83
USGS	08109900	Somerville Lk nr Somerville, TX	30.32243290	-96.52580230	F	NAD83
USGS	08110100	Davidson Ck nr Lyons, TX	30.41965196	-96.54024660	F	NAD83
USGS	08110300	Lk Mexia nr Mexia, TX	31.64377877	-96.57887240	F	NAD83
USGS	08110325	Navasota Rv abv Groesbeck, TX	31.57433657	-96.52081400	F	NAD83
USGS	08110430	Big Ck nr Freestone, TX	31.50683960	-96.32469530	F	NAD83
USGS	08110470	Lk Limestone nr Marquez, TX	31.32517779	-96.31913570	F	NAD83
USGS	08110500	Navasota Rv nr Easterly, TX	31.17018205	-96.29774300	F	NAD83
USGS	08110800	Navasota Rv at Old San Antonio Rd nr Bryan, TX	30.97379870	-96.24162740	F	NAD83
USGS	08111058	Gibbons Ck Res nr Shiro, TX	30.60941389	-96.06540560	5	NAD83
USGS	08111500	Brazos Rv nr Hempstead, TX	30.12910626	-96.18773870	F	NAD83
USGS	08116850	Brazos Rv nr West Columbia, TX	29.14441310	-95.60605710	R	NAD83
USGS	08117370	San Bernard Rv nr Chesterville, TX	29.66075000	-96.24366670	5	NAD83
USGS	08117705	San Bernard Rv nr Sweeny, TX	29.11194444	-95.67666670	S	NAD83
USGS	08119500	Colorado Rv at Hwy 350 nr Ira, TX	32.53915278	-101.05522220	1	NAD83
USGS	08127090	S Concho Rv Trib nr Eldorado, TX	30.97861110	-100.57500000	1	NAD83
USGS	08128095	Tepee Draw Trib nr Barnhart, TX	31.21080000	-101.17605560	1	NAD83
USGS	08131200	Twin Buttes Res nr San Angelo, TX	31.38210710	-100.53842940	F	NAD83
USGS	08131400	Pecan Ck nr San Angelo, TX	31.30905356	-100.44592540	F	NAD83
USGS	08134500	O. C. Fisher Lk at San Angelo, TX	31.48460475	-100.48176160	F	NAD83
USGS	08140770	Lk Coleman nr Novice, TX	32.03013987	-99.46534670	S	NAD83
USGS	08140860	Jim Ned Ck at CR 140 nr Coleman, TX	31.87924720	-99.27784170	S	NAD83
USGS	08141000	Hords Ck Lk nr Valera, TX	31.83292340	-99.56090370	F	NAD83
USGS	08143000	Lk Brownwood nr Brownwood, TX	31.83709365	-99.00394200	F	NAD83
USGS	08143500	Pecan Bayou at Brownwood, TX	31.73640000	-98.97548890	5	NAD83
USGS	08143700	Browns Ck Trib nr Goldthwaite, TX	31.51690833	-98.56680830	1	NAD83
USGS	08145000	Brady Ck at Brady, TX	31.13822366	-99.33505530	F	NAD83
USGS	08146000	San Saba Rv at San Saba, TX	31.21322316	-98.71948710	F	NAD83
USGS	08147000	Colorado Rv nr San Saba, TX	31.21794515	-98.56448400	F	NAD83
USGS	08148500	N Llano Rv nr Junction, TX	30.51741010	-99.80617900	F	NAD83
USGS	08150000	Llano Rv nr Junction, TX	30.50435487	-99.73450970	F	NAD83
USGS	08150700	Llano Rv nr Mason, TX	30.66073685	-99.10921850	F	NAD83
USGS	08158110	Mills Pond at Wells Branch, TX	30.45000000	-97.67967500	5	NAD83
USGS	08158700	Onion Ck nr Driftwood, TX	30.08298924	-98.00778590	F	NAD83
USGS	08159105	Eastern Trib to Dry Ck nr Del Valle, TX	30.17647778	-97.58691670	5	NAD83
USGS	08159110	Western Trib to Gilleland Ck nr Manor, TX	30.38349444	-97.60206110	5	NAD83
USGS	08159250	Maha Ck at Von Quintus Rd nr Del Valle, TX	30.09453056	-97.65932220	5	NAD83
USGS	08161000	Colorado Rv at Columbus, TX	29.70634540	-96.53691550	F	NAD83
USGS	08162000	Colorado Rv at Wharton, TX	29.30913668	-96.10384820	F	NAD83
USGS	08162500	Colorado Rv nr Bay City, TX	28.97414620	-96.01245880	F	NAD83
USGS	08163500	Lavaca Rv at Hallettsville, TX	29.44329730	-96.94498190	F	NAD83
USGS	08164600	Garcitas Ck nr Inez, TX	28.89137590	-96.81914860	F	NAD83
USGS	08165500	Guadalupe Rv at Hunt, TX	30.06993074	-99.32171220	F	NAD83
USGS	08166000	Johnson Ck nr Ingram, TX	30.10020707	-99.28310060	F	NAD83
USGS	08167200	Guadalupe Rv at FM 474 nr Bergheim, TX	29.89358333	-98.66983330	5	NAD83
USGS	08167700	Canyon Lk nr New Braunfels, TX	29.86882934	-98.19890000	F	NAD83
USGS	08167870	Bear Ck at FM 2722 nr Sattler, TX	29.80850000	-98.23028060	1	NAD83
USGS	08167900	Guadalupe Rv at Third Crossing nr Sattler, TX	29.80368889	-98.16308890	H	NAD83
USGS	08168770	WFk Dry Comal Ck at Schuetz Dam, New Braunfels, TX	29.67589444	-98.25108890	1	NAD83
USGS	08169740	Guadalupe Rv at Hwy 123-BR at Seguin, TX	29.55140833	-97.96938060	1	NAD83
USGS	08169845	Guadalupe Rv at CR 143 nr Gonzales, TX	29.48760000	-97.58750560	1	NAD83
USGS	08170800	Blanco Rv at Crabapple Rd nr Blanco, TX	30.10258333	-98.51066670	1	NAD83
USGS	08170890	Little Blanco Rv at FM 32 nr Fischer, TX	30.02080556	-98.33055560	1	NAD83
USGS	08170950	Blanco Rv at Fischer Store Rd nr Fischer, TX	30.00058333	-98.20036110	1	NAD83
USGS	08171300	Blanco Rv nr Kyle, TX	29.97938297	-97.91000510	F	NAD83
USGS	08172000	San Marcos Rv at Luling, TX	29.66634037	-97.65083140	F	NAD83
USGS	08173900	Guadalupe Rv at Gonzales, TX	29.48440414	-97.45027020	F	NAD83
USGS	08174200	Sandy Fork Ck at Hwy 97 nr Waelder, TX	29.62491389	-97.32074440	1	NAD83
USGS	08174700	Guadalupe Rv at Hwy 183 nr Hochheim, TX	29.31446667	-97.30350000	H	NAD83
USGS	08174970	Sandies Ck at FM 108 nr Smiley, TX	29.29175556	-97.62075560	H	NAD83
USGS	08175800	Guadalupe Rv at Cuero, TX	29.09053147	-97.32971290	F	NAD83
USGS	08176500	Guadalupe Rv at Victoria, TX	28.79304560	-97.01304290	F	NAD83
USGS	08177700	Olmos Ck at Dresden Dr, San Antonio, TX	29.49911920	-98.51029580	F	NAD83
USGS	08178000	San Antonio Rv at San Antonio, TX	29.40967796	-98.49501700	F	NAD83
USGS	08178050	San Antonio Rv at Mitchell St, San Antonio, TX	29.39301189	-98.49473920	F	NAD83
USGS	08178500	San Pedro Ck at Furnish St, San Antonio, TX	29.40634470	-98.51085080	F	NAD83
USGS	08178565	San Antonio Rv at Loop 410, San Antonio, TX	29.32218127	-98.45029320	F	NAD83
USGS	08178585	Salado Ck at Wilderness Rd, San Antonio, TX	29.63078135	-98.56557550	F	NAD83
USGS	08178593	Salado Ck at Blanco Rd, San Antonio, TX	29.56386110	-98.51966670	1	NAD83
USGS	08178638	W Elm Ck at Encino Rio at San Antonio, TX	29.62938610	-98.44882500	H	NAD83
USGS	08178700	Salado Ck at Loop 410, San Antonio, TX	29.51606330	-98.43112710	F	NAD83
USGS	08178800	Salado Ck at Loop 13, San Antonio, TX	29.35718017	-98.41279250	F	NAD83
USGS	08178861	N Prong Medina Rv at Brewington Ck nr Medina, TX	29.87533333	-99.34883330	5	NAD83
USGS	08178871	W Prong Medina Rv at Carpenter Ck Rd nr Medina, TX	29.78013889	-99.37927780	S	NAD83
USGS	0817887350	Medina Rv at Patterson Rd at Medina, TX	29.79389167	-99.24859440	H	NAD83
USGS	08178980	Medina Rv abv English Crsg nr Pipe Creek, TX	29.69438889	-98.97930560	5	NAD83
USGS	08179110	Red Bluff Ck at FM 1283 nr Pipe Creek, TX	29.67328110	-98.96030910	S	NAD83
USGS	08179500	Medina Lk nr San Antonio, TX	29.54022964	-98.93391860	F	NAD83
USGS	08180586	San Geronimo Ck nr Helotes, TX	29.61972778	-98.79515280	H	NAD83
USGS	08180800	Medina Rv nr Somerset, TX	29.26218286	-98.58140740	F	NAD83
USGS	08180941	Culebra Ck in GCSNA nr Helotes, TX	29.53916667	-98.75138890	1	NAD83
USGS	08181435	Leon Ck at Lp 410 at San Antonio, TX	29.44787500	-98.63371110	H	NAD83
USGS	08181500	Medina Rv at San Antonio, TX	29.26412760	-98.49084930	F	NAD83
USGS	08181725	San Antonio Rv nr Braunig Lk nr Elmendorf, TX	29.23541110	-98.40260830	5	NAD83
USGS	08181800	San Antonio Rv nr Elmendorf, TX	29.22218530	-98.35584630	F	NAD83
USGS	08183200	San Antonio Rv nr Floresville, TX	29.11000000	-98.17444440	S	NAD83
USGS	08183978	Cibolo Ck at Specht Rd nr Bulverde, TX	29.73677778	-98.49337220	H	NAD83
USGS	08185000	Cibolo Ck at Selma, TX	29.59411660	-98.31112420	F	NAD83
USGS	08185065	Cibolo Ck nr Saint Hedwig, TX	29.50144444	-98.18625000	S	NAD83
USGS	08185100	Martinez Ck nr Saint Hedwig, TX	29.44388889	-98.16888890	S	NAD83
USGS	08185500	Cibolo Ck at Sutherland Springs, TX	29.27972220	-98.05333330	S	NAD83
USGS	08186000	Cibolo Ck nr Falls City, TX	29.01413869	-97.93028080	F	NAD83
USGS	08187500	Escondido Ck at Kenedy, TX	28.81998007	-97.85916800	F	NAD83
USGS	08188060	San Antonio Rv at SH 72 nr Runge, TX	28.84869444	-97.73713890	R	NAD83
USGS	08188500	San Antonio Rv at Goliad, TX	28.64928610	-97.38485830	H	NAD83
USGS	08188570	San Antonio Rv nr McFaddin, TX	28.53125000	-97.04269440	S	NAD83
USGS	08188810	Guadalupe Rv at SH 35 nr Tivoli, TX	28.47833444	-96.86276350	F	NAD83
USGS	0818999010	Nueces Rv nr Barksdale, TX	29.71883333	-100.03957500	H	NAD83
USGS	08189998	Nueces Rv at CR 414 at Montell, TX	29.52646667	-100.01836670	5	NAD83
USGS	08190000	Nueces Rv at Laguna, TX	29.42856679	-99.99728700	F	NAD83
USGS	08190500	W Nueces Rv nr Brackettville, TX	29.48108333	-100.23916670	1	NAD83
USGS	08192000	Nueces Rv bl Uvalde, TX	29.12385307	-99.89478220	F	NAD83
USGS	08194000	Nueces Rv at Cotulla, TX	28.42637889	-99.24003220	F	NAD83
USGS	08194200	San Casimiro Ck nr Freer, TX	27.96501329	-98.96696780	F	NAD83
USGS	08194500	Nueces Rv nr Tilden, TX	28.30888906	-98.55723840	F	NAD83
USGS	08194840	Frio Rv at Leakey, TX	29.72298333	-99.75345000	5	NAD83
USGS	08195000	Frio Rv at Concan, TX	29.48856496	-99.70477560	F	NAD83
USGS	08196300	Dry Frio Rv at FM 2690 nr Knippa, TX	29.37361110	-99.70416670	R	NAD83
USGS	08197936	Sabinal Rv bl Mill Ck nr Vanderpool, TX	29.71900000	-99.54870000	5	NAD83
USGS	08197970	Sabinal Rv at Utopia, TX	29.61226667	-99.52948330	5	NAD83
USGS	08198000	Sabinal Rv nr Sabinal, TX	29.49106440	-99.49282410	F	NAD83
USGS	08198500	Sabinal Rv at Sabinal, TX	29.31430556	-99.48047220	1	NAD83
USGS	08200000	Hondo Ck nr Tarpley, TX	29.57003056	-99.24768890	H	NAD83
USGS	08200720	Hondo Ck at SH 173 nr Hondo, TX	29.37611110	-99.11666670	S	NAD83
USGS	08201500	Seco Ck at Miller Rh nr Utopia, TX	29.57328400	-99.40309970	F	NAD83
USGS	08202700	Seco Ck at Rowe Rh nr D'Hanis, TX	29.37078917	-99.28781850	F	NAD83
USGS	08203450	Leona Rv at CR 429A nr Uvalde, TX	29.34527778	-99.74888890	R	NAD83
USGS	08205500	Frio Rv nr Derby, TX	28.73664429	-99.14475560	F	NAD83
USGS	08206700	San Miguel Ck nr Tilden, TX	28.58748787	-98.54585130	F	NAD83
USGS	08211200	Nueces Rv at Bluntzer, TX	27.93779594	-97.77583080	F	NAD83
USGS	08211800	San Diego Ck at Alice, TX	27.76663889	-98.07555560	S	NAD83
USGS	08212300	Tranquitas Ck at Kingsville, TX	27.52614624	-97.86749820	F	NAD83
USGS	08212820	Petronila Ck at FM 665 nr Driscoll, TX	27.66525000	-97.70227780	5	NAD83
USGS	08317900	GALISTEO RESERVOIR NEAR CERRILLOS, N. MEX.	35.46361110	-106.20638890	U	NAD83
USGS	08329700	CAMPUS WASH AT ALBUQUERQUE, NM	35.09388889	-106.62361110	S	NAD83
USGS	08329835	N. FLOODWAY CHANNEL AT ALBUQUERQUE, NM	35.11750000	-106.61166670	S	NAD83
USGS	08329838	SF HAHN ARROYO IN ALBUQUERQUE, NM	35.12111110	-106.56777780	S	NAD83
USGS	08329900	NORTH FLOODWAY CHANNEL NEAR ALAMEDA, NM	35.19805556	-106.59972220	S	NAD83
USGS	083299377	SAN ANTONIO ARROYO AT RIO GRANDE CONFLUENCE IN ABQ	35.13638889	-106.68972220	5	NAD83
USGS	08330200	SAN JOSE DRAIN AT WOODWARD RD AT ALBQ., NM	35.04888889	-106.64861110	S	NAD83
USGS	08330775	SOUTH DIV CHANNEL ABV TIJERAS ARROYO NR ALBQ., NM	35.00277778	-106.65722220	S	NAD83
USGS	08379990	GALLINAS CREEK AT BIG PINES NR GALLINAS, NM	35.71400000	-105.46616940	S	NAD83
USGS	08380040	GALLINAS CREEK AT OAK FLAT NR GALLINAS, NM	35.70301110	-105.43066940	S	NAD83
USGS	08380070	BEAVER CREEK NEAR EL PORVENIR, NM	35.71336110	-105.41988060	S	NAD83
USGS	08380088	BEAVER CREEK NEAR GALLINAS, NM	35.68973056	-105.37636110	S	NAD83
USGS	08380400	GALLINAS CREEK AT GALLINAS, NM	35.67823056	-105.35320000	S	NAD83
USGS	08386505	RIO RUIDOSO AT RUIDOSO, NM	33.33653056	-105.72630830	S	NAD83
USGS	08407580	Unm Trib No. 1 Univ Draw nr Cornudas, TX	31.79846389	-105.58165830	1	NAD83
USGS	08412500	Pecos Rv nr Orla, TX	31.87262648	-103.83158240	F	NAD83
USGS	08433000	Barrilla Draw nr Saragosa, TX	30.95792694	-103.45961900	F	NAD83
USGS	08437710	Pecos Rv at RR 1776 nr Grandfalls, TX	31.36680550	-103.00599080	S	NAD83
USGS	08446500	Pecos Rv nr Girvin, TX	31.11320329	-102.41764190	F	NAD83
USGS	08447020	Independence Ck nr Sheffield, TX	30.45075000	-101.73191670	S	NAD83
USGS	08447300	Pecos Rv at Brotherton Rh nr Pandale, TX	30.31400000	-101.74155560	1	NAD83
USGS	08449100	Dolan Ck abv Devils River nr Comstock, TX	29.88832500	-100.98980280	5	NAD83
USGS	08456310	Las Moras Spgs Dws of pool at Brackettville,TX	29.30791667	-100.41922220	T	NAD83
USGS	08458980	Manadas Ck Trib at Bristol Rd nr Laredo, TX	27.58387778	-99.51477220	S	NAD83
USGS	08458993	Zacate Ck at Jacaman Rd, Laredo, TX	27.56122778	-99.47115830	S	NAD83
USGS	08458995	Zacate Ck at Laredo, TX	27.53609720	-99.50018330	5	NAD83
USGS	08474095	N Main Drain at Boca Chica Hwy, Brownsville, TX	25.92161110	-97.47541670	5	NAD83
USGS	08474107	Town Resaca at E 6th St, Brownsville, TX	25.91444444	-97.49188890	5	NAD83
USGS	08474108	N Main Drain at Manzano St, Brownsville, TX	25.89402778	-97.45288890	5	NAD83
USGS	08474110	Cameron Co Ditch 1 at FM 802, Brownsville, TX	25.94083333	-97.42569440	5	NAD83
USGS	08474115	Resaca del Rancho Viejo, Brownsville, TX	25.95733333	-97.42150000	5	NAD83
USGS	08474320	North Main Drain at Ostos Rd, Brownsville, TX	25.95666667	-97.37541670	5	NAD83
USGS	09010500	COLORADO RIVER BELOW BAKER GULCH NR GRAND LAKE, CO	40.32581784	-105.85667910	S	NAD83
USGS	09034250	COLORADO RIVER AT WINDY GAP, NEAR GRANBY, CO.	40.10831900	-106.00418470	F	NAD83
USGS	09034900	BOBTAIL CREEK NEAR JONES PASS, CO	39.76026447	-105.90640140	F	NAD83
USGS	09036000	WILLIAMS FORK NEAR LEAL, CO.	39.83387500	-106.05640790	M	NAD83
USGS	09041090	MUDDY CREEK ABOVE ANTELOPE CREEK NR. KREMMLING, CO	40.20248440	-106.42253350	F	NAD83
USGS	09059500	PINEY RIVER NEAR STATE BRIDGE, CO	39.79572220	-106.57434720	S	NAD83
USGS	09065100	CROSS CREEK NEAR MINTURN, CO	39.56829167	-106.41243060	S	NAD83
USGS	09066325	GORE CREEK ABV RED SANDSTONE CREEK AT VAIL, CO	39.64109710	-106.39475150	F	NAD83
USGS	09067020	EAGLE R BLW WASTEWATER TREATMENT PLANT AT AVON, CO	39.63486110	-106.53194440	5	NAD83
USGS	09070000	EAGLE RIVER BELOW GYPSUM, CO.	39.64942954	-106.95365540	S	NAD83
USGS	09081000	ROARING FORK RIVER NEAR EMMA, CO	39.37331729	-107.08393670	S	NAD83
USGS	09081600	CRYSTAL RIVER ABV AVALANCHE CRK, NEAR REDSTONE, CO	39.23263889	-107.22750000	5	NAD83
USGS	09091900	RIFLE GAP RESERVOIR NEAR RIFLE, CO	39.62692468	-107.75756450	S	NAD83
USGS	09095500	COLORADO RIVER NEAR CAMEO, CO.	39.23914630	-108.26619460	S	NAD83
USGS	09096100	VEGA RESERVOIR NEAR COLLBRAN, CO	39.22497969	-107.81172970	F	NAD83
USGS	09109000	TAYLOR RIVER BELOW TAYLOR PARK RESERVOIR, CO.	38.81832690	-106.60919770	F	NAD83
USGS	09118450	COCHETOPA CREEK BELOW ROCK CREEK NEAR PARLIN, CO	38.33722220	-106.77361110	S	NAD83
USGS	09124500	LAKE FORK AT GATEVIEW, CO.	38.29888340	-107.23005570	F	NAD83
USGS	09125800	SILVER JACK RESERVOIR NEAR CIMARRON, CO	38.23276926	-107.54172630	F	NAD83
USGS	09129550	CRAWFORD RESERVOIR NEAR CRAWFORD, CO	38.69137668	-107.60616880	S	NAD83
USGS	09129600	SMITH FORK NEAR LAZEAR, CO	38.70744444	-107.71013890	5	NAD83
USGS	09131495	PAONIA RESERVOIR NEAR BARDINE, CO	38.94304567	-107.35255260	F	NAD83
USGS	09136100	NORTH FK GUNNISON RIVER ABOVE MOUTH NR LAZEAR, CO	38.78516667	-107.83341670	S	NAD83
USGS	09143500	SURFACE CREEK AT CEDAREDGE, CO.	38.90164870	-107.92117600	F	NAD83
USGS	09143600	FRUIT GROWERS RESERVOIR NEAR ORCHARD CITY, CO	38.82637178	-107.95478780	S	NAD83
USGS	09147000	DALLAS CREEK NEAR RIDGWAY, CO	38.17776806	-107.75839270	F	NAD83
USGS	09147025	UNCOMPAHGRE RIVER BELOW RIDGWAY RESERVOIR, CO	38.24055556	-107.76030560	S	NAD83
USGS	09147500	UNCOMPAHGRE RIVER AT COLONA, CO	38.33143056	-107.77922500	5	NAD83
USGS	09152500	GUNNISON RIVER NEAR GRAND JUNCTION, CO.	38.98331575	-108.45064460	S	NAD83
USGS	09166500	DOLORES RIVER AT DOLORES, CO.	37.47249296	-108.49759080	F	NAD83
USGS	09180000	DOLORES RIVER NEAR CISCO, UT	38.79720805	-109.19511420	F	NAD83
USGS	09180500	COLORADO RIVER NEAR CISCO, UT	38.81054095	-109.29344930	F	NAD83
USGS	09184600	PACK CREEK AT PACK CREEK ROAD BRIDGE NEAR MOAB, UT	38.44580556	-109.38525000	1	NAD83
USGS	09242500	ELK RIVER NEAR MILNER, CO.	40.51469750	-106.95394070	F	NAD83
USGS	09246200	ELKHEAD CREEK ABOVE LONG GULCH, NEAR HAYDEN, CO	40.59163879	-107.32089330	S	NAD83
USGS	09255000	SLATER FORK NEAR SLATER, CO	40.98246570	-107.38283910	S	NAD83
USGS	09261000	GREEN RIVER NEAR JENSEN, UT	40.40940757	-109.23540430	F	NAD83
USGS	09261700	BIG BRUSH CRK ABV RED FLEET RES, NR VERNAL, UT	40.58884837	-109.46541380	F	NAD83
USGS	09277500	DUCHESNE RIVER NEAR TABIONA, UT	40.30023027	-110.60238100	S	NAD83
USGS	09292500	YELLOWSTONE RIVER NEAR ALTONAH, UT	40.51189299	-110.34154910	F	NAD83
USGS	09302000	DUCHESNE RIVER NEAR RANDLETT, UT	40.21027778	-109.78138890	F	NAD83
USGS	09306500	WHITE RIVER NEAR WATSON, UTAH	39.97885629	-109.17872690	F	NAD83
USGS	09315000	GREEN RIVER AT GREEN RIVER, UT	38.98608310	-110.15124750	1	NAD83
USGS	09328500	SAN RAFAEL RIVER NEAR GREEN RIVER, UT	38.85830810	-110.37014690	F	NAD83
USGS	09358000	ANIMAS RIVER AT SILVERTON, CO.	37.81110770	-107.65922780	S	NAD83
USGS	09359500	ANIMAS RIVER AT TALL TIMBER RESORT ABOVE TACOMA,CO	37.59741667	-107.77696670	F	NAD83
USGS	09362520	ANIMAS RIVER BLW DURANGO PUMP PLANT NR DURANGO, CO	37.24926389	-107.87258330	T	NAD83
USGS	09363500	ANIMAS RIVER NEAR CEDAR HILL, NM	37.03656944	-107.87533330	S	NAD83
USGS	09371000	MANCOS RIVER NEAR TOWAOC, CO.	37.02749425	-108.74148380	F	NAD83
USGS	09379200	CHINLE CREEK NEAR MEXICAN WATER, AZ	36.94389100	-109.71066840	T	NAD83
USGS	09379500	SAN JUAN RIVER NEAR BLUFF, UT	37.15067778	-109.86668890	1	NAD83
USGS	09380000	COLORADO RIVER AT LEES FERRY, AZ	36.86433330	-111.58787220	5	NAD83
USGS	09383400	LITTLE COLORADO RIVER AT GREER, AZ	34.01671430	-109.45731250	T	NAD83
USGS	09384600	LYMAN LAKE NEAR ST. JOHNS, AZ	34.37448424	-109.38481820	S	NAD83
USGS	09386030	LITTLE COLORADO RVR ABV ZION RES. NR ST. JOHNS, AZ	34.58364560	-109.40704670	T	NAD83
