#
#
# US Geological Survey
# retrieved: 2023-03-17 09:40:24 EDT
# URL: https://nwis.waterdata.usgs.gov/nwis/current
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#
#
# query started 2023-03-17 09:40:24 EDT
#
# there are 8872 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd
USGS	05288705	SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN	45.04996508	-93.31022740	S	NAD83
USGS	05289800	MINNEHAHA CREEK AT HIAWATHA AVE. IN MINNEAPOLIS,MN	44.91552097	-93.21272240	S	NAD83
USGS	05290000	LITTLE MINNESOTA RIVER NEAR PEEVER, SD	45.61583330	-96.87555560	S	NAD83
USGS	05291000	WHETSTONE RIVER NEAR BIG STONE CITY, SD	45.29163160	-96.48755700	S	NAD83
USGS	05292000	MINNESOTA RIVER AT ORTONVILLE, MN	45.29552046	-96.44422310	U	NAD83
USGS	05293000	YELLOW BANK RIVER NEAR ODESSA, MN	45.22690940	-96.35366500	S	NAD83
USGS	05294000	POMME DE TERRE RIVER AT APPLETON, MN	45.20273930	-96.02254550	U	NAD83
USGS	05300000	LAC QUI PARLE RIVER NEAR LAC QUI PARLE, MN	44.99523647	-95.91975420	S	NAD83
USGS	05301000	MINNESOTA RIVER NEAR LAC QUI PARLE, MN	45.02134720	-95.86836480	U	NAD83
USGS	05304500	CHIPPEWA RIVER NEAR MILAN, MN	45.10829200	-95.79892240	S	NAD83
USGS	05305000	CHIPPEWA RIVER (TW) NEAR WATSON, MN	45.02106855	-95.79058480	U	NAD83
USGS	05311000	MINNESOTA RIVER AT MONTEVIDEO, MN	44.93329030	-95.73363740	S	NAD83
USGS	05311150	MINNESOTA RIVER AT HWY 212 IN GRANITE FALLS, MN	44.80555556	-95.54416670	S	NAD83
USGS	05313500	YELLOW MEDICINE RIVER NEAR GRANITE FALLS, MN	44.71516667	-95.54411110	1	NAD83
USGS	05315000	REDWOOD RIVER NEAR MARSHALL, MN	44.43016667	-95.82955560	1	NAD83
USGS	05316500	REDWOOD RIVER NEAR REDWOOD FALLS, MN	44.52357010	-95.17249920	S	NAD83
USGS	05316580	MINNESOTA RIVER AT MORTON, MN	44.54607170	-94.99638380	S	NAD83
USGS	05316770	MINNESOTA RIVER AT NEW ULM, MN	44.29694444	-94.43361110	S	NAD83
USGS	05317000	COTTONWOOD RIVER NEAR NEW ULM, MN	44.28939167	-94.43860560	1	NAD83
USGS	05317200	LITTLE COTTONWOOD RIVER NEAR COURTLAND, MN	44.24635340	-94.33885580	S	NAD83
USGS	05319500	WATONWAN RIVER NEAR GARDEN CITY, MN	44.04635215	-94.19551440	S	NAD83
USGS	05320000	BLUE EARTH RIVER NEAR RAPIDAN, MN	44.09552035	-94.10940190	S	NAD83
USGS	05320500	LE SUEUR RIVER NEAR RAPIDAN, MN	44.10968777	-94.04190020	S	NAD83
USGS	05325000	MINNESOTA RIVER AT MANKATO, MN	44.16885530	-94.00328860	S	NAD83
USGS	05327000	HIGH ISLAND CREEK NEAR HENDERSON, MN	44.57190790	-93.92191130	S	NAD83
USGS	05330000	MINNESOTA RIVER NEAR JORDAN, MN	44.69301845	-93.64190200	S	NAD83
USGS	05331000	MISSISSIPPI RIVER AT ST. PAUL, MN	44.94444440	-93.08811110	1	NAD83
USGS	05331580	MISSISSIPPI RIVER BELOW L&D #2 AT HASTINGS, MN	44.74583330	-92.84777780	S	NAD83
USGS	05331833	NAMEKAGON RIVER AT LEONARDS, WI	46.17136870	-91.32937780	1	NAD83
USGS	05333500	ST. CROIX RIVER NEAR DANBURY, WI	46.07611110	-92.24666670	S	NAD83
USGS	05336700	KETTLE RIVER BELOW SANDSTONE, MN	46.10550480	-92.86408990	S	NAD83
USGS	05338500	SNAKE RIVER NEAR PINE CITY, MN	45.84162199	-92.93354120	S	NAD83
USGS	05340500	ST. CROIX RIVER AT ST. CROIX FALLS, WI	45.40694440	-92.64694440	S	NAD83
USGS	05341550	ST. CROIX RIVER AT STILLWATER, MN	45.05607806	-92.80409630	S	NAD83
USGS	05341752	WILLOW RIVER @ WILLOW R STATE PARK NR BURKHARDT,WI	45.01166667	-92.70833330	S	NAD83
USGS	05342000	KINNICKINNIC RIVER NEAR RIVER FALLS, WI	44.83083330	-92.73305560	S	NAD83
USGS	05344490	ST. CROIX RIVER AT PRESCOTT, WI	44.74913428	-92.80464730	S	NAD83
USGS	05344500	MISSISSIPPI RIVER AT PRESCOTT, WI	44.74580095	-92.80020260	S	NAD83
USGS	05345000	VERMILLION RIVER NEAR EMPIRE, MN	44.66663318	-93.05493580	S	NAD83
USGS	05353800	STRAIGHT RIVER NEAR FARIBAULT, MN	44.25801920	-93.23104730	S	NAD83
USGS	05354500	CANNON RIVER AT CO. HWY. 29 BELOW FARIBAULT, MN	44.35972220	-93.25666670	S	NAD83
USGS	05355024	CANNON RIVER AT NORTHFIELD MN	44.45858330	-93.15966670	1	NAD83
USGS	05355092	CANNON RIVER AT 9TH ST. BRIDGE IN CANNON FALLS, MN	44.51697220	-92.91202780	1	NAD83
USGS	05355200	CANNON RIVER AT WELCH, MN	44.56385590	-92.73214290	S	NAD83
USGS	05355250	MISSISSIPPI RIVER AT RED WING, MN	44.56530556	-92.54244440	1	NAD83
USGS	05356000	CHIPPEWA RIVER AT BISHOPS BRIDGE NEAR WINTER, WI	45.84861110	-91.07888890	S	NAD83
USGS	05356500	CHIPPEWA RIVER NEAR BRUCE, WI	45.45218670	-91.26098780	S	NAD83
USGS	05357206	ALLEQUASH CREEK SITE NO. 3 NR BOULDER JUNCTION, WI	46.03277778	-89.60777780	S	NAD83
USGS	05357215	ALLEQUASH CREEK @ CT HWY M NR BOULDER JUNCTION, WI	46.02388889	-89.65277780	S	NAD83
USGS	05357225	STEVENSON CREEK @ CT HWY M NR BOULDER JUNCTION, WI	46.06138889	-89.64722220	S	NAD83
USGS	05357230	NORTH CREEK AT TROUT LAKE NEAR BOULDER JUNCTION,WI	46.07861110	-89.66722220	S	NAD83
USGS	05357245	TROUT RIVER AT TROUT LAKE NEAR BOULDER JUNCTION,WI	46.03555556	-89.70555560	S	NAD83
USGS	05357335	BEAR RIVER NEAR MANITOWISH WATERS, WI	46.04883770	-89.98460350	S	NAD83
USGS	05359500	SOUTH FORK FLAMBEAU RIVER NEAR PHILLIPS, WI	45.70333330	-90.61555560	S	NAD83
USGS	05360500	FLAMBEAU RIVER NEAR BRUCE, WI	45.40638889	-91.21944440	S	NAD83
USGS	05362000	JUMP RIVER AT SHELDON, WI	45.30802638	-90.95652500	S	NAD83
USGS	05363600	NF YELLOW R AT YELLOW RIVER RD NR PERKINSTOWN, WI	45.29857220	-90.59646670	H	NAD83
USGS	05364128	DRYWOOD CREEK AT COVERED FOOTBRIDGE NR CADOTT, WI	44.96220000	-91.23017500	1	NAD83
USGS	05365500	CHIPPEWA RIVER AT CHIPPEWA FALLS, WI	44.92666667	-91.41083330	S	NAD83
USGS	05365550	CHIPPEWA RIVER BELOW DELLS DAM AT EAU CLAIRE, WI	44.82258330	-91.50761110	1	NAD83
USGS	05366800	CHIPPEWA R AT GRAND AVE AT EAU CLAIRE, WI	44.80959899	-91.50296650	1	NAD83
USGS	05367500	RED CEDAR RIVER NEAR COLFAX, WI	45.05305556	-91.71194440	S	NAD83
USGS	05368000	HAY RIVER AT WHEELER, WI	45.04774010	-91.91101040	S	NAD83
USGS	05369000	RED CEDAR RIVER AT MENOMONIE, WI	44.87527778	-91.93805560	S	NAD83
USGS	05369500	CHIPPEWA RIVER AT DURAND, WI	44.63100000	-91.97133330	1	NAD83
USGS	05370000	EAU GALLE RIVER AT SPRING VALLEY, WI	44.85277778	-92.23833330	S	NAD83
USGS	05372995	SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN	44.06163100	-92.46628890	S	NAD83
USGS	05378500	MISSISSIPPI RIVER AT WINONA, MN	44.05551860	-91.63764870	S	NAD83
USGS	05379400	TREMPEALEAU RIVER AT ARCADIA, WI	44.25444444	-91.50527780	S	NAD83
USGS	05379500	TREMPEALEAU RIVER AT DODGE, WI	44.13175000	-91.55302780	1	NAD83
USGS	05381000	BLACK RIVER AT NEILLSVILLE, WI	44.55972220	-90.61500000	S	NAD83
USGS	053813595	BLACK RIVER DS ST HWY 54 AT BLACK RIVER FALLS, WI	44.29357228	-90.84653100	S	NAD83
USGS	05382000	BLACK RIVER NEAR GALESVILLE, WI	44.06027778	-91.28722220	S	NAD83
USGS	05382255	STILLWELL CREEK AT SIXTEENTH COURT NEAR TOMAH, WI	43.99388889	-90.65722220	S	NAD83
USGS	05382257	STILLWELL CREEK AT YARD ROAD NEAR TOMAH, WI	44.00055556	-90.68111110	S	NAD83
USGS	05382267	LA CROSSE RIVER @ CNTY TRUNK HIGHWY BB NR TOMAH,WI	44.00027778	-90.72444440	S	NAD83
USGS	05382284	SILVER CREEK AT STATE HIGHWAY 21 NEAR ANGELO, WI	43.96722220	-90.76500000	S	NAD83
USGS	05382325	LA CROSSE RIVER AT SPARTA, WI	43.93750000	-90.81055560	S	NAD83
USGS	05383075	LA CROSSE RIVER NEAR LA CROSSE, WI	43.86079886	-91.21041560	S	NAD83
USGS	05383950	ROOT RIVER NEAR PILOT MOUND, MN	43.78468580	-92.03015730	S	NAD83
USGS	05385000	ROOT RIVER NEAR HOUSTON, MN	43.76857719	-91.56986540	S	NAD83
USGS	05385500	SOUTH FORK ROOT RIVER NEAR HOUSTON, MN	43.73857768	-91.56403170	S	NAD83
USGS	05387440	Upper Iowa River at Bluffton, IA	43.40691316	-91.89904640	F	NAD83
USGS	05387500	Upper Iowa River at Decorah, IA	43.30488880	-91.79554290	S	NAD83
USGS	05388250	Upper Iowa River near Dorchester, IA	43.42108410	-91.50875190	F	NAD83
USGS	05389000	Yellow River near Ion, IA	43.11191667	-91.26513890	F	NAD83
USGS	05389400	Bloody Run Creek near Marquette, IA	43.04081747	-91.20651920	F	NAD83
USGS	05391000	WISCONSIN RIVER @ RAINBOW LAKE NR LAKE TOMAHAWK,WI	45.83050860	-89.55236359	S	NAD83
USGS	05393500	SPIRIT RIVER AT SPIRIT FALLS, WI	45.44916667	-89.97916670	S	NAD83
USGS	05394500	PRAIRIE RIVER NEAR MERRILL, WI	45.23583330	-89.64972220	S	NAD83
USGS	05395000	WISCONSIN RIVER AT MERRILL, WI	45.17833330	-89.68166670	S	NAD83
USGS	05396000	BIG RIB RIVER AT RIB FALLS, WI	44.97250000	-89.90527780	S	NAD83
USGS	05397500	EAU CLAIRE RIVER AT KELLY, WI	44.91888889	-89.55194440	S	NAD83
USGS	05398000	WISCONSIN RIVER AT ROTHSCHILD, WI	44.88683056	-89.63574720	H	NAD83
USGS	05399500	BIG EAU PLEINE RIVER AT STRATFORD, WI	44.82190980	-90.07957540	S	NAD83
USGS	05400625	LITTLE PLOVER RIVER NEAR PLOVER, WI	44.47075000	-89.50822220	1	NAD83
USGS	05400760	WISCONSIN RIVER AT WISCONSIN RAPIDS, WI	44.39215930	-89.82712460	T	NAD83
USGS	05401034	S.BR.TENMILE CREEK NEAR BANCROFT, WI	44.27169444	-89.54888890	S	NAD83
USGS	05401050	TENMILE CREEK NEAR NEKOOSA, WI	44.26250000	-89.81027780	S	NAD83
USGS	05401514	BIG ROCHE A CRI CREEK AT HWY G NR LEOLA, WI	44.17497220	-89.61741670	S	NAD83
USGS	05402000	YELLOW RIVER AT BABCOCK, WI	44.30222220	-90.12194440	S	NAD83
USGS	05403000	YELLOW RIVER AT NECEDAH, WI	44.02611110	-90.07166670	S	NAD83
USGS	05403500	LEMONWEIR RIVER AT NEW LISBON, WI	43.87972220	-90.16194440	S	NAD83
USGS	05404000	WISCONSIN RIVER NEAR WISCONSIN DELLS, WI	43.60500000	-89.75666670	S	NAD83
USGS	05404140	W BRANCH BIG CREEK AT CLARK RD NR LA VALLE, WI	43.64488889	-90.08355560	5	NAD83
USGS	05404147	BIG CREEK OUTLET AT LAKE REDSTONE NR LA VALLE, WI	43.58636110	-90.08744440	5	NAD83
USGS	05404150	E BRANCH BIG CREEK AT LAVALLE RD NR LA VALLE, WI	43.62672220	-90.07669440	5	NAD83
USGS	05405000	BARABOO RIVER NEAR BARABOO, WI	43.48166667	-89.63638890	S	NAD83
USGS	05406457	BLACK EARTH CREEK NR BREWERY RD AT CROSS PLAINS,WI	43.10972220	-89.64083330	S	NAD83
USGS	05406469	BREWERY CREEK-UPSTREAM SITE-AT CROSS PLAINS, WI	43.12527778	-89.63500000	S	NAD83
USGS	05406479	BLACK EARTH CK NR TREATMENT PLNT @ CROSS PLAINS,WI	43.11472220	-89.66416670	S	NAD83
USGS	05406500	BLACK EARTH CREEK AT BLACK EARTH, WI	43.13416667	-89.73222220	S	NAD83
USGS	05407000	WISCONSIN RIVER AT MUSCODA, WI	43.19805556	-90.44333330	S	NAD83
USGS	05407468	KICKAPOO R @ ST HWY 131 AT ONTARIO, WI	43.72994444	-90.58894440	1	NAD83
USGS	05408000	KICKAPOO RIVER AT LA FARGE, WI	43.57414037	-90.64318610	S	NAD83
USGS	05410490	KICKAPOO RIVER AT STEUBEN, WI	43.18277778	-90.85833330	S	NAD83
USGS	05411600	Turkey River at Spillville, IA	43.20727778	-91.95033330	1	NAD83
USGS	05411850	Turkey River near Eldorado, IA	43.05418790	-91.80909830	1	NAD83
USGS	05412020	Turkey River above French Hollow Cr at Elkader, IA	42.84348517	-91.40127670	1	NAD83
USGS	05412400	Volga River at Littleport, IA	42.75387530	-91.36902520	F	NAD83
USGS	05412500	Turkey River at Garber, IA	42.73998840	-91.26179900	F	NAD83
USGS	05413500	GRANT RIVER AT BURTON, WI	42.72027778	-90.81916670	S	NAD83
USGS	05414000	PLATTE RIVER NEAR ROCKVILLE, WI	42.73111110	-90.64027780	S	NAD83
USGS	05414820	SINSINAWA RIVER NEAR MENOMINEE, IL	42.47861110	-90.48666670	F	NAD83
USGS	05416900	Maquoketa River at Manchester, IA	42.46998780	-91.44871470	F	NAD83
USGS	05418400	North Fork Maquoketa River near Fulton, IA	42.16433330	-90.72933330	F	NAD83
USGS	05418500	Maquoketa River near Maquoketa, IA	42.08335278	-90.63291670	F	NAD83
USGS	05419000	APPLE RIVER NEAR HANOVER, IL	42.25833330	-90.28500000	S	NAD83
USGS	05420500	Mississippi River at Clinton, IA	41.78058635	-90.25207300	F	NAD83
USGS	05420680	Wapsipinicon River near Tripoli, IA	42.83609167	-92.25740000	F	NAD83
USGS	05421000	Wapsipinicon River at Independence, IA	42.46359796	-91.89517220	F	NAD83
USGS	05421740	Wapsipinicon River near Anamosa, IA	42.08336110	-91.26738890	F	NAD83
USGS	05422000	Wapsipinicon River near De Witt, IA	41.76697220	-90.53485560	F	NAD83
USGS	05422600	Duck Creek at DC Golf Course at Davenport, IA	41.54614409	-90.52402370	S	NAD83
USGS	05423500	SOUTH BRANCH ROCK RIVER AT WAUPUN, WI	43.64165509	-88.72066309	S	NAD83
USGS	05424057	ROCK RIVER AT HORICON, WI	43.45027778	-88.63222220	S	NAD83
USGS	05425500	ROCK RIVER AT WATERTOWN, WI	43.18805556	-88.72611110	S	NAD83
USGS	05425912	BEAVERDAM RIVER AT BEAVER DAM, WI	43.44444444	-88.84500000	S	NAD83
USGS	05426000	CRAWFISH RIVER AT MILFORD, WI	43.10000000	-88.84944440	S	NAD83
USGS	05426067	BARK RIVER AT NAGAWICKA ROAD AT DELAFIELD, WI	43.08777778	-88.37611110	S	NAD83
USGS	05426250	BARK RIVER NEAR ROME, WI	42.96027778	-88.67055560	S	NAD83
USGS	05427085	ROCK RIVER AT ROBERT STREET AT FORT ATKINSON, WI	42.92750000	-88.84277780	S	NAD83
USGS	05427530	ROCK RIVER AT NEWVILLE, WI	42.83000000	-89.02138890	S	NAD83
USGS	05427718	YAHARA RIVER AT WINDSOR, WI	43.20888889	-89.35250000	S	NAD83
USGS	05427850	YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI	43.15083330	-89.40194440	S	NAD83
USGS	05427880	SIXMILE CREEK AT STATE HIGHWAY 19 NEAR WAUNAKEE,WI	43.19222220	-89.47288890	5	NAD83
USGS	05427910	SIXMILE CREEK @ COUNTY TRNK HGHWY M NR WAUNAKEE,WI	43.14683330	-89.43683330	5	NAD83
USGS	05427927	DORN (SPRING) CREEK @ CT HIGHWAY Q NR WAUNAKEE, WI	43.14505556	-89.47186110	5	NAD83
USGS	05427930	DORN (SPRING) CREEK AT CT HIGHWAY M NR WAUNAKEE,WI	43.14027778	-89.44230560	5	NAD83
USGS	05427943	PHEASANT BRANCH AT AIRPORT ROAD NEAR MIDDLETON, WI	43.11111110	-89.53611110	S	NAD83
USGS	054279465	S FORK PHEASANT BRANCH @ DEMING WAY @ MIDDLETON,WI	43.09860617	-89.52151000	S	NAD83
USGS	05427948	PHEASANT BRANCH AT MIDDLETON, WI	43.10333330	-89.51166670	S	NAD83
USGS	05427965	SPRING HARBOR STORM SEWER AT MADISON, WI	43.07916667	-89.47083330	S	NAD83
USGS	05428500	YAHARA RIVER AT EAST MAIN STREET AT MADISON, WI	43.08944444	-89.36083330	S	NAD83
USGS	05429369	SWAN CREEK AT LALOR ROAD NEAR FITCHBURG, WI	42.99951944	-89.36154170	1	NAD83
USGS	05429500	YAHARA RIVER AT MC FARLAND, WI	43.00888889	-89.30500000	S	NAD83
USGS	05429700	YAHARA RIVER @ FORTON STREET BRIDGE @ STOUGHTON,WI	42.91972390	-89.22039370	S	NAD83
USGS	05430150	BADFISH CREEK NEAR COOKSVILLE, WI	42.83333785	-89.19678199	S	NAD83
USGS	05430175	YAHARA RIVER NEAR FULTON, WI	42.82638889	-89.17194440	S	NAD83
USGS	05430500	ROCK RIVER AT AFTON, WI	42.61361110	-89.07166670	S	NAD83
USGS	05431016	JACKSON CREEK AT MOUND ROAD NEAR ELKHORN, WI	42.64083330	-88.56083330	S	NAD83
USGS	05431022	DELAVAN LAKE OUTLET AT BORG ROAD NEAR DELAVAN, WI	42.61473739	-88.62482440	S	NAD83
USGS	05431486	TURTLE CREEK AT CARVERS ROCK ROAD NEAR CLINTON, WI	42.59722220	-88.82916670	S	NAD83
USGS	05432500	PECATONICA RIVER AT DARLINGTON, WI	42.67777778	-90.11861110	S	NAD83
USGS	05433000	EAST BRANCH PECATONICA RIVER NR BLANCHARDVILLE, WI	42.78555556	-89.86111110	S	NAD83
USGS	05434500	PECATONICA RIVER AT MARTINTOWN, WI	42.51000000	-89.80138890	S	NAD83
USGS	05435500	PECATONICA RIVER AT FREEPORT, IL	42.30027778	-89.61527780	S	NAD83
USGS	05435943	BADGER MILL CREEK AT VERONA, WI	42.97694444	-89.53944440	S	NAD83
USGS	05435950	SUGAR RIVER NEAR VERONA, WI	42.94916667	-89.54416670	S	NAD83
USGS	05436500	SUGAR RIVER NEAR BRODHEAD, WI	42.61230556	-89.39797220	1	NAD83
USGS	05437050	PECATONICA RIVER NR SHIRLAND, ILL	42.43805556	-89.17500000	S	NAD83
USGS	05437500	ROCK RIVER AT ROCKTON, IL	42.45027778	-89.07250000	S	NAD83
USGS	05438170	KISHWAUKEE RIVER AT MARENGO, IL	42.26535000	-88.60848889	F	NAD83
USGS	05438283	PISCASAW CREEK NEAR WALWORTH, WI	42.52166667	-88.66083330	S	NAD83
USGS	05438500	KISHWAUKEE RIVER AT BELVIDERE, IL	42.25613208	-88.86315650	S	NAD83
USGS	05439000	SOUTH BRANCH KISHWAUKEE RIVER AT DEKALB, IL	41.93111110	-88.75972220	S	NAD83
USGS	05439500	SOUTH BRANCH KISHWAUKEE RIVER NR FAIRDALE IL	42.11058064	-88.90065270	S	NAD83
USGS	05440000	KISHWAUKEE RIVER NEAR PERRYVILLE, IL	42.19444444	-88.99888890	S	NAD83
USGS	05440700	ROCK RIVER AT BYRON, IL	42.12218889	-89.25536390	5	NAD83
USGS	05442300	ROCK RIVER AT DIXON, IL	41.84416667	-89.48583330	S	NAD83
USGS	05443500	ROCK RIVER AT COMO, IL	41.77222220	-89.74555560	S	NAD83
USGS	05444000	ELKHORN CREEK NEAR PENROSE, IL	41.90275000	-89.69638890	5	NAD83
USGS	05446500	ROCK RIVER NEAR JOSLIN, IL	41.55611110	-90.18527780	S	NAD83
USGS	05447500	GREEN RIVER NEAR GENESEO, IL	41.48893330	-90.15800830	5	NAD83
USGS	05448000	MILL CREEK AT MILAN, IL	41.44241667	-90.55552780	F	NAD83
USGS	05449500	Iowa River near Rowan, IA	42.75994409	-93.62184890	S	NAD83
USGS	05450400	Iowa River at Steamboat Rock, IA	42.40811110	-93.07297220	F	NAD83
USGS	05451210	South Fork Iowa River NE of New Providence, IA	42.31530556	-93.15219440	F	NAD83
USGS	05451500	Iowa River at Marshalltown, IA	42.06582096	-92.90769970	F	NAD83
USGS	05451700	Timber Creek near Marshalltown, IA	42.00887500	-92.85241940	F	NAD83
USGS	05451770	Iowa River at County Highway E49 near Tama, IA	41.96425556	-92.63655000	1	NAD83
USGS	05451900	Richland Creek near Haven, IA	41.89943868	-92.47435500	F	NAD83
USGS	05452000	Salt Creek near Elberon, IA	41.96416110	-92.31324170	F	NAD83
USGS	05452200	Walnut Creek near Hartwick, IA	41.83499690	-92.38629700	F	NAD83
USGS	05452500	Iowa River near Belle Plaine, IA	41.85905556	-92.27791670	1	NAD83
USGS	05453000	Big Bear Creek at Ladora, IA	41.74944709	-92.18212670	F	NAD83
USGS	05453100	Iowa River at Marengo, IA	41.81272566	-92.06479200	S	NAD83
USGS	05453520	Iowa River below Coralville Dam nr Coralville, IA	41.71529444	-91.53016670	F	NAD83
USGS	05454000	Rapid Creek near Iowa City, IA	41.70001667	-91.48766670	F	NAD83
USGS	05454090	Muddy Creek at Coralville, IA	41.70000000	-91.56277780	S	NAD83
USGS	05454220	Clear Creek near Oxford, IA	41.71834444	-91.74017220	F	NAD83
USGS	05454300	Clear Creek near Coralville, IA	41.67668056	-91.59877780	F	NAD83
USGS	05454500	Iowa River at Iowa City, IA	41.65668330	-91.54100000	F	NAD83
USGS	05455100	Old Mans Creek near Iowa City, IA	41.60640556	-91.61572220	F	NAD83
USGS	05455500	English River at Kalona, IA	41.46973870	-91.71461290	F	NAD83
USGS	05455700	Iowa River near Lone Tree, IA	41.42377778	-91.47852780	F	NAD83
USGS	05457000	CEDAR RIVER NEAR AUSTIN, MN	43.63718529	-92.97463690	S	NAD83
USGS	05457700	Cedar River at Charles City, IA	43.06219444	-92.67388330	F	NAD83
USGS	05458000	Little Cedar River near Ionia, IA	43.03327778	-92.50354440	F	NAD83
USGS	05458300	Cedar River at Waverly, IA	42.73722220	-92.47009170	F	NAD83
USGS	05458500	Cedar River at Janesville, IA	42.64831667	-92.46518610	F	NAD83
USGS	05458900	West Fork Cedar River at Finchford, IA	42.62942778	-92.54352220	F	NAD83
USGS	05459500	Winnebago River at Mason City, IA	43.16496176	-93.19270340	F	NAD83
USGS	05462000	Shell Rock River at Shell Rock, IA	42.71192500	-92.58296670	F	NAD83
USGS	05463000	Beaver Creek at New Hartford, IA	42.57200000	-92.61827780	F	NAD83
USGS	05463050	Cedar River at Cedar Falls, IA	42.53756944	-92.44349170	F	NAD83
USGS	05463500	Black Hawk Creek at Hudson, IA	42.40776389	-92.46324720	F	NAD83
USGS	05464000	Cedar River at Waterloo, IA	42.49554444	-92.33434720	F	NAD83
USGS	05464220	Wolf Creek near Dysart, IA	42.25152778	-92.29888890	F	NAD83
USGS	05464315	Cedar River at Vinton, IA	42.17082778	-92.02379440	F	NAD83
USGS	05464420	Cedar River at Blairs Ferry Road at Palo, IA	42.06916389	-91.78518060	F	NAD83
USGS	05464475	Morgan Creek near Covington, IA	41.98941597	-91.75959850	1	NAD83
USGS	05464500	Cedar River at Cedar Rapids, IA	41.97194549	-91.66712390	S	NAD83
USGS	05464730	Cedar River below Indian Creek at Cedar Rapids, IA	41.96300000	-91.57708330	S	NAD83
USGS	05464780	Cedar River at Cedar Bluff, IA	41.78722220	-91.31375000	F	NAD83
USGS	0546494170	WB Wapsinonoc Cr at College St at West Branch, IA	41.67358330	-91.34369440	F	NAD83
USGS	05465000	Cedar River near Conesville, IA	41.40919167	-91.29043060	F	NAD83
USGS	05465100	Iowa River at Columbus Junction, IA	41.27835889	-91.34682160	F	NAD83
USGS	05465500	Iowa River at Wapello, IA	41.17808610	-91.18209170	F	NAD83
USGS	05465700	Iowa River at Oakville, IA	41.10319444	-91.06352780	F	NAD83
USGS	05466000	EDWARDS RIVER NEAR ORION, IL	41.27224720	-90.37749170	5	NAD83
USGS	05466500	EDWARDS RIVER NEAR NEW BOSTON, IL	41.18697738	-90.96736630	S	NAD83
USGS	05467000	POPE CREEK NEAR KEITHSBURG, IL	41.12892220	-90.91930830	F	NAD83
USGS	05469000	HENDERSON CREEK NEAR OQUAWKA, IL	41.00142500	-90.85430830	F	NAD83
USGS	05470000	South Skunk River near Ames, IA	42.06658330	-93.62025000	F	NAD83
USGS	05470500	Ioway Creek at Ames, IA	42.02255556	-93.63050000	F	NAD83
USGS	05471000	South Skunk River below Ioway Creek near Ames, IA	42.00822220	-93.59597220	F	NAD83
USGS	05471050	South Skunk River at Colfax, IA	41.68180556	-93.24683330	F	NAD83
USGS	05471200	Indian Creek near Mingo, IA	41.80572220	-93.30869440	F	NAD83
USGS	05471500	South Skunk River near Oskaloosa, IA	41.35570278	-92.65735560	F	NAD83
USGS	05472500	North Skunk River near Sigourney, IA	41.30084444	-92.20462220	F	NAD83
USGS	05473400	Cedar Creek near Oakland Mills, IA	40.92530278	-91.67421670	F	NAD83
USGS	05473450	Big Creek North of Mount Pleasant, IA	41.00697270	-91.55154970	F	NAD83
USGS	05474000	Skunk River at Augusta, IA	40.75365000	-91.27708890	F	NAD83
USGS	05476000	DES MOINES RIVER AT JACKSON, MN	43.62079160	-94.98512990	S	NAD83
USGS	05476590	Des Moines River at Emmetsburg, IA	43.12647220	-94.70722220	F	NAD83
USGS	05476750	Des Moines River at Humboldt, IA	42.71944444	-94.22027780	F	NAD83
USGS	05478265	East Fork Des Moines River near Algona, IA	43.08266667	-94.23055560	F	NAD83
USGS	05479000	East Fork Des Moines River at Dakota City, IA	42.72361110	-94.19325000	F	NAD83
USGS	05480500	Des Moines River at Fort Dodge, IA	42.50830276	-94.20357320	F	NAD83
USGS	05480820	Boone River near Goldfield, IA	42.72441389	-93.94669440	F	NAD83
USGS	05481000	Boone River near Webster City, IA	42.43197220	-93.80594440	F	NAD83
USGS	05481300	Des Moines River near Stratford, IA	42.25225000	-93.99746670	F	NAD83
USGS	05481650	Des Moines River near Saylorville, IA	41.68033330	-93.66761110	F	NAD83
USGS	05481950	Beaver Creek near Grimes, IA	41.68833330	-93.73472220	F	NAD83
USGS	05482000	Des Moines River at 2nd Avenue at Des Moines, IA	41.61194444	-93.61972220	F	NAD83
USGS	05482300	North Raccoon River near Sac City, IA	42.35475000	-94.99033330	S	NAD83
USGS	05482500	North Raccoon River near Jefferson, IA	41.98786110	-94.37708330	F	NAD83
USGS	05483450	Middle Raccoon River near Bayard, IA	41.77908330	-94.49300000	F	NAD83
USGS	05483600	Middle Raccoon River at Panora, IA	41.68741667	-94.37105560	F	NAD83
USGS	05484000	South Raccoon River at Redfield, IA	41.59041667	-94.15116670	F	NAD83
USGS	05484500	Raccoon River at Van Meter, IA	41.53402778	-93.94977780	F	NAD83
